,Unnamed: 0,orderid,shopid,userid,event_time
21390,64231,31117149918683,161269907,202126026,2019-12-27 11:39:09
21391,64236,31113687562063,47415942,29286129,2019-12-27 10:41:28
21395,64249,31159111164942,156248768,103520852,2019-12-27 23:18:31
21397,64261,31126703141135,64909117,122586122,2019-12-27 14:18:23
21399,64265,31129195739377,168046193,135873394,2019-12-27 14:59:55
21401,64273,31120323183088,47415942,77025501,2019-12-27 12:32:03
21402,64275,31142855804924,76668593,214371134,2019-12-27 18:47:36
21403,64276,31108089203678,61556313,17028606,2019-12-27 09:08:09
21404,64278,31137849377347,61556313,75299239,2019-12-27 17:24:09
21408,64285,31473319168192,93295101,203194560,2019-12-31 14:35:19
21411,64291,31500545425207,147941492,248048,2019-12-31 22:09:05
21412,64293,31478062848185,147941492,103894586,2019-12-31 15:54:23
21414,64296,31476398809342,61556313,316638,2019-12-31 15:26:39
21415,64299,31449563361050,151556698,136483673,2019-12-31 07:59:23
21417,64309,31422593567173,81087553,58094109,2019-12-31 00:29:53
21420,64318,31468776015937,147941492,15386005,2019-12-31 13:19:37
21421,64319,31464609681083,147941492,11182195,2019-12-31 12:10:09
21422,64323,31449695633120,147941492,103401186,2019-12-31 08:01:35
21423,64324,31487587034037,91639906,13253401,2019-12-31 18:33:07
21425,64326,31481689041821,156883302,94071437,2019-12-31 16:54:49
21426,64327,31461495413945,172406176,215376127,2019-12-31 11:18:15
21427,64328,31421668911718,25924280,34588749,2019-12-31 00:14:28
21428,64329,31497334146841,61556313,29448511,2019-12-31 21:15:34
21430,64332,31500538538531,84301799,198280489,2019-12-31 22:08:58
21431,64339,31421042402764,147941492,151426775,2019-12-31 00:04:02
21432,64341,31461568344676,147941492,100884431,2019-12-31 11:19:28
21433,64343,31464283365023,147941492,215386315,2019-12-31 12:04:43
21434,64347,31468208411198,147941492,10188731,2019-12-31 13:10:08
21435,64351,31466970909081,36453588,143837919,2019-12-31 12:49:30
21436,64353,31487699811041,70524978,87421397,2019-12-31 18:35:00
21437,64358,31506448752075,110871170,111795341,2019-12-31 23:47:28
21439,64364,31445609601182,147941492,86273642,2019-12-31 06:53:30
21440,64368,31458237015044,112442101,122148880,2019-12-31 10:23:57
21441,64370,31479583225284,599533,8880767,2019-12-31 16:19:43
21443,64374,31498696445421,12078788,41619876,2019-12-31 21:38:16
21444,64376,31449558339436,61811194,56523165,2019-12-31 07:59:18
21445,64377,31423458109206,54615708,1801294,2019-12-31 00:44:18
21446,64380,31471067195399,84301799,6528165,2019-12-31 13:57:48
21447,64384,31479537362662,116615581,69680608,2019-12-31 16:18:58
21448,64386,31499760713237,147941492,201541968,2019-12-31 21:56:01
21449,64387,31424530549137,111696422,212266179,2019-12-31 01:02:10
21450,64389,31458843198135,54615708,95497850,2019-12-31 10:34:03
21451,64393,31494995689375,48834674,198586058,2019-12-31 20:36:36
21452,64394,31421506031331,147941492,25741756,2019-12-31 00:11:46
21453,64395,31447437555307,147941492,90664863,2019-12-31 07:23:57
21454,64401,31471567083185,64394533,92111793,2019-12-31 14:06:07
21455,64402,31465609534008,15618985,27558484,2019-12-31 12:26:50
21456,64404,31501460084647,45348627,13578131,2019-12-31 22:24:20
21457,64405,31461697707546,19216692,9012491,2019-12-31 11:21:37
21458,64413,31473098688788,35590237,46395503,2019-12-31 14:31:39
21459,64414,31502113154473,119690532,198622071,2019-12-31 22:35:13
21460,64415,31439839056457,61556313,96903446,2019-12-31 05:17:19
21461,64418,31492115132025,61556313,196277825,2019-12-31 19:48:36
21462,64421,31424696131607,147941492,88597229,2019-12-31 01:04:56
21463,64423,31420968894578,178273138,915048,2019-12-31 00:02:49
21464,64424,31465287087694,156248768,116604215,2019-12-31 12:21:27
21465,64425,31465281628113,147941492,161511958,2019-12-31 12:21:22
21466,64426,31466095145097,51134277,109549497,2019-12-31 12:34:55
21467,64431,31501302499059,147941492,188763823,2019-12-31 22:21:42
21469,64435,31425570659059,148917764,139532868,2019-12-31 01:19:30
21471,64445,31426853249276,61556313,52910112,2019-12-31 01:40:54
21472,64446,31483991020231,54615708,91761779,2019-12-31 17:33:11
21474,64457,31504169243121,105378074,112737806,2019-12-31 23:09:30
21477,64472,31483633730562,147941492,93911664,2019-12-31 17:27:13
21478,64473,31483224895460,171496968,61816254,2019-12-31 17:20:25
21479,64477,31456541409936,163014475,68539785,2019-12-31 09:55:41
21480,64480,31501123369680,91799978,65686297,2019-12-31 22:18:43
21481,64481,31465315873074,147941492,126360766,2019-12-31 12:21:56
21482,64482,31479116966791,112904482,191126814,2019-12-31 16:11:56
21484,64492,31491905203201,96757713,208606,2019-12-31 19:45:05
21488,64508,31247556784302,157607264,138270923,2019-12-28 23:52:36
21489,64511,31209139323212,147941492,22184,2019-12-28 13:12:19
21490,64513,31220813556884,114919380,85191676,2019-12-28 16:26:53
21491,64515,31241849193000,15618985,86730329,2019-12-28 22:17:30
21493,64521,31226698357221,13436301,158225763,2019-12-28 18:04:58
21494,64524,31167152482010,61556313,105444101,2019-12-28 01:32:32
21496,64532,31205356063371,147941492,96934997,2019-12-28 12:09:16
21497,64533,31221767050932,147906917,206946718,2019-12-28 16:42:47
21499,64535,31240056063155,61556313,74024019,2019-12-28 21:47:36
21500,64536,31204362963217,151556698,103323244,2019-12-28 11:52:43
21501,64537,31172857060252,147941492,89740046,2019-12-28 03:07:37
21502,64542,31191776502675,73692987,200411699,2019-12-28 08:22:56
21505,64556,31223716347717,91799978,228567,2019-12-28 17:15:16
21507,64561,31206340071156,99833363,12554140,2019-12-28 12:25:40
21510,64568,31221504371751,39938958,152346702,2019-12-28 16:38:25
21513,64574,31204552544068,147941492,105017656,2019-12-28 11:55:52
21514,64578,31233192501272,93295101,117384726,2019-12-28 19:53:12
21515,64581,31228814576680,8715449,84757376,2019-12-28 18:40:15
21517,64584,31234536079945,54615708,2442148,2019-12-28 20:15:36
21518,64591,31224847267004,147941492,49913166,2019-12-28 17:34:08
21519,64594,31183344729840,92566917,3457551,2019-12-28 06:02:24
21520,64603,31203977164278,147941492,62360726,2019-12-28 11:46:18
21521,64608,31212336163666,61556313,108057412,2019-12-28 14:05:36
21524,64615,31236513187517,9374147,211900430,2019-12-28 20:48:33
21525,64620,31187811572680,147941492,87269842,2019-12-28 07:16:51
21526,64623,31246125422501,147941492,51254724,2019-12-28 23:28:45
21527,64624,31213580693121,24013303,124628677,2019-12-28 14:26:21
21528,64627,31169827604805,90157959,197921281,2019-12-28 02:17:07
21530,64630,31242017799944,25924280,31837989,2019-12-28 22:20:17
21531,64637,31243130028811,110871170,17120667,2019-12-28 22:38:50
21532,64639,31198186887045,61556313,58564254,2019-12-28 10:09:47
21534,64649,31217057728823,137739819,83928964,2019-12-28 15:24:17
21535,64650,31189388257569,61556313,95262670,2019-12-28 07:43:09
21536,64654,31231557439998,168046193,32403423,2019-12-28 19:25:57
21537,64656,31241674854260,156883302,104263668,2019-12-28 22:14:35
21541,64671,31237383195502,54615708,6862564,2019-12-28 21:03:04
21542,64674,31238368290963,161269907,198512320,2019-12-28 21:19:29
21546,64684,31246645987686,15618985,124680739,2019-12-28 23:37:25
21547,64685,31194668602896,112442101,178446615,2019-12-28 09:11:08
21549,64688,31162594378871,61556313,152576356,2019-12-28 00:16:34
21550,64690,31230662559943,54615708,123574852,2019-12-28 19:11:02
21551,64695,31215763381771,61556313,4440503,2019-12-28 15:02:43
21552,64696,31229675767585,131387639,399560,2019-12-28 18:54:36
21553,64697,31234209134901,51487211,197802149,2019-12-28 20:10:10
21556,64701,31218436663975,84301799,116118760,2019-12-28 15:47:16
21557,64703,31171279510714,171496968,71852530,2019-12-28 02:41:19
21559,64716,31204533793411,26974701,170173485,2019-12-28 11:55:33
21561,64722,31449255058946,147941492,17869929,2019-12-31 07:54:15
21562,64723,31421121739205,105084800,26238502,2019-12-31 00:05:21
21564,64728,31487041063795,18254273,147271694,2019-12-31 18:24:01
21566,64734,31465342040566,147941492,95722882,2019-12-31 12:22:22
21567,64735,31426840629346,61556313,50809810,2019-12-31 01:40:40
21569,64737,31430960770626,61556313,52475971,2019-12-31 02:49:20
21570,64738,31437653932361,1175477,57132874,2019-12-31 04:40:53
21571,64739,31464217130998,147941492,40685930,2019-12-31 12:03:38
21572,64740,31422309789929,64909117,102215757,2019-12-31 00:25:09
21573,64742,31474172627888,147941492,203936859,2019-12-31 14:49:33
21574,64748,31500662831601,61556313,126002329,2019-12-31 22:11:03
21575,64750,31491051260214,150553948,215388748,2019-12-31 19:30:52
21577,64755,31427683921099,187096742,56104161,2019-12-31 01:54:43
21578,64756,31470905318177,147941492,87270736,2019-12-31 13:55:05
21579,64758,31475918548940,63001696,34940803,2019-12-31 15:18:38
21581,64762,31487181618502,17678304,40355302,2019-12-31 18:26:21
21583,64766,31448152581505,89768730,43277866,2019-12-31 07:35:52
21585,64773,31461863279873,147941492,140430539,2019-12-31 11:24:24
21586,64778,31495692888567,14646941,117434637,2019-12-31 20:48:12
21587,64779,31501478439642,89768730,18996117,2019-12-31 22:24:38
21589,64785,31464091291434,147941492,206794371,2019-12-31 12:01:31
21591,64787,31455028958470,51134277,212795266,2019-12-31 09:30:28
21592,64788,31460796454386,1532569,215373780,2019-12-31 11:06:36
21593,64789,31496945469271,43412276,166470316,2019-12-31 21:09:05
21594,64791,31471864386920,61811194,168727512,2019-12-31 14:11:04
21595,64801,31500204638519,108064389,115504027,2019-12-31 22:03:24
21596,64804,31486337057051,28812867,3959177,2019-12-31 18:12:18
21597,64805,31501285065498,115506347,166012591,2019-12-31 22:21:25
21598,64812,31468448637357,147941492,200168301,2019-12-31 13:14:09
21599,64814,31454941466467,72368641,179305910,2019-12-31 09:29:01
21600,64818,31479778315119,129460270,122956877,2019-12-31 16:22:58
21601,64819,31483572016540,61556313,83414189,2019-12-31 17:26:12
21602,64825,31505820202199,139053285,96210734,2019-12-31 23:37:01
21603,64828,31489385620785,76668593,10322,2019-12-31 19:03:05
21604,64838,31428552854354,54615708,92425904,2019-12-31 02:09:13
21606,64843,31459216032973,83764530,174626415,2019-12-31 10:40:16
21607,64847,31505864379817,147941492,128908,2019-12-31 23:37:44
21608,64849,31507128830714,43412276,12417681,2019-12-31 23:58:49
21609,64852,31455920322856,64909117,46466275,2019-12-31 09:45:20
21610,64861,31434158161301,54593828,110805877,2019-12-31 03:42:38
21611,64862,31463701425020,8996761,215382704,2019-12-31 11:55:01
21612,64863,31494585225886,147941492,27214333,2019-12-31 20:29:46
21614,64865,31420972784826,89768730,2357963,2019-12-31 00:02:52
21615,64867,31470907222903,61556313,3680703,2019-12-31 13:55:08
21616,64868,31421223467272,17678304,4163235,2019-12-31 00:07:03
21617,64875,31469781899726,27121667,28788877,2019-12-31 13:36:22
21619,64883,31485323563275,29583,1109059,2019-12-31 17:55:23
21620,64885,31469193746251,113968118,111379966,2019-12-31 13:26:33
21621,64895,31505486379217,98481320,124597967,2019-12-31 23:31:26
21622,64898,31446259615231,147941492,70951516,2019-12-31 07:04:19
21623,64903,31452900187745,156498720,138887318,2019-12-31 08:55:00
21624,64908,31466272554243,61556313,956094,2019-12-31 12:37:52
21625,64912,31424530549139,19216692,212266179,2019-12-31 01:02:10
21626,64919,31482027826252,61556313,204272389,2019-12-31 17:00:27
21628,64928,31449194975108,61556313,53145480,2019-12-31 07:53:15
21629,64930,31491342046832,156498720,215475896,2019-12-31 19:35:43
21631,64934,31484897119396,92566917,215457339,2019-12-31 17:48:17
21632,64937,31497568048459,47415942,118513254,2019-12-31 21:19:28
21634,64946,31176977467587,51134277,210377711,2019-12-28 04:16:18
21635,64948,31218083421764,131711368,52028892,2019-12-28 15:41:23
21636,64949,31215190922289,147941492,42501243,2019-12-28 14:53:10
21637,64954,31219526422142,54615708,68047404,2019-12-28 16:05:26
21638,64961,31204971304981,173478708,206001996,2019-12-28 12:02:51
21641,64969,31216607234668,147941492,75778417,2019-12-28 15:16:48
21642,64971,31213684235812,156498720,214642704,2019-12-28 14:28:05
21644,64976,31222697296712,54615708,174636403,2019-12-28 16:58:18
21645,64981,31213627989390,61556313,135210172,2019-12-28 14:27:07
21646,64982,31168889900469,115179739,76009,2019-12-28 02:01:29
21647,64988,31197099132601,8996761,2136861,2019-12-28 09:51:40
21649,64993,31166527407789,54615708,3152101,2019-12-28 01:22:07
21650,64996,31200022824697,49674796,115019887,2019-12-28 10:40:23
21651,65002,31212825684656,147941492,154540779,2019-12-28 14:13:46
21652,65005,31209404263001,96757713,214349613,2019-12-28 13:16:44
21653,65006,31220322303422,24013303,186576815,2019-12-28 16:18:42
21654,65013,31203562749269,27987240,77518681,2019-12-28 11:39:22
21655,65018,31211483003954,17212658,67115947,2019-12-28 13:51:23
21656,65024,31237535123156,43412276,97538743,2019-12-28 21:05:35
21657,65026,31218708980308,61556313,145924804,2019-12-28 15:51:48
21658,65028,31192185958738,39938958,25158066,2019-12-28 08:29:45
21661,65040,31246957506942,60587222,126309688,2019-12-28 23:42:38
21662,65044,31233065917200,96558159,113449602,2019-12-28 19:51:05
21664,65047,31207977883856,147941492,210119659,2019-12-28 12:52:58
21665,65053,31226966675966,167068287,964996,2019-12-28 18:09:26
21666,65054,31205064712949,26974701,133078315,2019-12-28 12:04:24
21667,65056,31184192946383,60587222,147693276,2019-12-28 06:16:32
21668,65060,31163273815632,147941492,188771100,2019-12-28 00:27:54
21669,65062,31230518033026,15618985,11252201,2019-12-28 19:08:38
21670,65063,31239623829227,136564914,191211430,2019-12-28 21:40:24
21672,65079,31224473947784,54615708,130237635,2019-12-28 17:27:53
21673,65083,31247638726347,161269907,34993727,2019-12-28 23:53:58
21674,65086,31220371881904,61556313,112579616,2019-12-28 16:19:32
21675,65094,31237157036573,43412276,88524197,2019-12-28 20:59:17
21677,65103,31221674843656,61556313,95447405,2019-12-28 16:41:15
21678,65104,31227404434895,41520733,63064907,2019-12-28 18:16:44
21680,65111,31211875870522,147941492,91015182,2019-12-28 13:57:56
21681,65112,31205170324619,147941492,212905709,2019-12-28 12:06:10
21682,65114,31230227788992,61556313,138438504,2019-12-28 19:03:48
21683,65118,31161715605970,91799978,70300705,2019-12-28 00:01:56
21684,65120,31231385994761,36453588,3272360,2019-12-28 19:23:05
21685,65121,31177605393674,129926595,194117270,2019-12-28 04:26:45
21686,65122,31182955139721,61556313,61867517,2019-12-28 05:55:55
21688,65125,31209626430411,58853808,214623481,2019-12-28 13:20:26
21689,65127,31224253882165,43412276,73064560,2019-12-28 17:24:14
21691,65133,31221726432036,8715449,16543250,2019-12-28 16:42:06
21692,65136,31237369329575,61556313,113225478,2019-12-28 21:02:49
21695,65143,31167143818478,97084589,22535998,2019-12-28 01:32:24
21696,65144,31211408473264,96757689,44940322,2019-12-28 13:50:08
21697,65145,31245088292181,147941492,189823173,2019-12-28 23:11:29
21698,65149,31198725233043,104245736,143804945,2019-12-28 10:18:46
21701,65157,31320471178251,25924280,166506854,2019-12-29 20:07:52
21704,65168,31303301897727,132834615,3775965,2019-12-29 15:21:42
21710,65205,31298407316395,9676950,98277884,2019-12-29 14:00:07
21711,65208,31309786079630,29583,18753074,2019-12-29 17:09:46
21712,65213,31319145157944,25924280,5662214,2019-12-29 19:45:45
21714,65224,31323242604137,154074176,69098422,2019-12-29 20:54:03
21715,65228,31253516348715,116348362,173091978,2019-12-29 01:31:56
21716,65231,31291966069186,147941492,109720789,2019-12-29 12:12:46
21717,65235,31257072892474,181050132,6656566,2019-12-29 02:31:13
21718,65237,31324019109158,147941492,1152533,2019-12-29 21:06:59
21719,65238,31323543161275,96757713,121559366,2019-12-29 20:59:03
21720,65243,31306365542907,114919380,69643454,2019-12-29 16:12:45
21722,65260,31285274416272,39554718,119455102,2019-12-29 10:21:14
21724,65269,31291171275102,81853031,146897414,2019-12-29 11:59:31
21725,65272,31296601038909,137739819,42069446,2019-12-29 13:30:01
21726,65276,31299416693338,54615708,118144742,2019-12-29 14:16:57
21727,65286,31317192351450,121727827,158251612,2019-12-29 19:13:12
21728,65287,31289205345218,42818,2882611,2019-12-29 11:26:46
21729,65289,31321092956048,147941492,123001255,2019-12-29 20:18:12
21730,65290,31325435507897,89768730,85798186,2019-12-29 21:30:35
21731,65293,31315055071482,92514114,36415774,2019-12-29 18:37:35
21732,65298,31249793343739,192785588,214631016,2019-12-29 00:29:53
21733,65299,31279254804092,147941492,204115080,2019-12-29 08:40:55
21735,65305,31274719332720,147941492,55503678,2019-12-29 07:25:19
21737,65312,31313317056624,81087553,113551984,2019-12-29 18:08:37
21738,65313,31307918246344,15618985,33259671,2019-12-29 16:38:39
21739,65315,31301331394766,61556313,183547974,2019-12-29 14:48:51
21740,65318,31253584985115,161269907,16241538,2019-12-29 01:33:04
21741,65322,31318247584995,61556313,112813468,2019-12-29 19:30:47
21742,65329,31325758224470,50970067,208795994,2019-12-29 21:35:59
21744,65336,31324966585220,19216692,132080821,2019-12-29 21:22:46
21745,65339,31304629172956,131711368,93819540,2019-12-29 15:43:50
21748,65364,31256273437566,54593828,159178590,2019-12-29 02:17:53
21749,65369,31314378326574,51487211,44962842,2019-12-29 18:26:19
21750,65370,31323603683982,182630287,158048102,2019-12-29 21:00:04
21751,65376,31303354358617,61556313,136476253,2019-12-29 15:22:34
